Название улицы,Длина,Начальные координаты,Конечные координаты
,33.659,"(80.2115686, 50.3675564)","(80.2112728, 50.3677931)"
,62.614,"(80.2115686, 50.3675564)","(80.2121707, 50.3671446)"
,82.918,"(80.2115686, 50.3675564)","(80.2104899, 50.3674113)"
,169.13,"(80.2423114, 50.4289968)","(80.2427834, 50.4279921)"
,97.46,"(80.2446868, 50.4256465)","(80.2436807, 50.4250487)"
,60.465,"(80.2446868, 50.4256465)","(80.2453162, 50.4260138)"
,150.76799999999997,"(80.2446868, 50.4256465)","(80.2431196, 50.4260453)"
Мамая (Маяковского),131.395,"(80.2431196, 50.4260453)","(80.2444358, 50.4268779)"
Мамая (Маяковского),46.857,"(80.2431196, 50.4260453)","(80.2426502, 50.4257484)"
,150.768,"(80.2431196, 50.4260453)","(80.2446868, 50.4256465)"
,161.209,"(80.2330309, 50.4277136)","(80.2324744, 50.4270335)"
,53.881,"(80.2324744, 50.4270335)","(80.2319969, 50.4274069)"
,175.659,"(80.2324744, 50.4270335)","(80.2325917, 50.4255664)"
,161.20900000000003,"(80.2324744, 50.4270335)","(80.2330309, 50.4277136)"
,104.815,"(80.236145, 50.4083098)","(80.2352478, 50.4090306)"
,93.344,"(80.2342768, 50.4095919)","(80.2352478, 50.4090306)"
,66.358,"(80.2285771, 50.3955705)","(80.2294, 50.395286)"
Первомайская улица,26.696,"(80.2294, 50.395286)","(80.2296223, 50.3954798)"
,66.358,"(80.2294, 50.395286)","(80.2285771, 50.3955705)"
Первомайская улица,104.64500000000001,"(80.2294, 50.395286)","(80.2287056, 50.3944586)"
,195.79999999999998,"(80.2322048, 50.3842139)","(80.234195, 50.3834922)"
,123.01599999999999,"(80.2459431, 50.4538598)","(80.2457831, 50.454754)"
,51.488,"(80.2457831, 50.454754)","(80.2451112, 50.4545768)"
,228.672,"(80.2457831, 50.454754)","(80.2487671, 50.4555412)"
,123.016,"(80.2457831, 50.454754)","(80.2459431, 50.4538598)"
,114.465,"(80.2443337, 50.4536446)","(80.2444417, 50.4544167)"
Карагайлы мкр.,50.631,"(80.2444417, 50.4544167)","(80.2451112, 50.4545768)"
Карагайлы мкр.,187.595,"(80.2444417, 50.4544167)","(80.242002, 50.4537584)"
,114.465,"(80.2444417, 50.4544167)","(80.2443337, 50.4536446)"
,62.532,"(80.2848453, 50.4602283)","(80.2846058, 50.459687)"
,55.795,"(80.2848453, 50.4602283)","(80.2850462, 50.4607135)"
Горная улица,108.162,"(80.2848453, 50.4602283)","(80.2862905, 50.4599125)"
Горная улица,226.208,"(80.2848453, 50.4602283)","(80.2822854, 50.4601885)"
,133.099,"(80.2551323, 50.4522067)","(80.2567255, 50.452719)"
,165.29999999999998,"(80.2546388, 50.4528795)","(80.2567255, 50.452719)"
,24.597,"(80.2567255, 50.452719)","(80.2570631, 50.4527712)"
,133.099,"(80.2567255, 50.452719)","(80.2551323, 50.4522067)"
,165.3,"(80.2567255, 50.452719)","(80.2546388, 50.4528795)"
Сеченова,38.861,"(80.2570631, 50.4527712)","(80.2568936, 50.4531036)"
Сеченова,46.925,"(80.2570631, 50.4527712)","(80.2572677, 50.4523698)"
,24.597,"(80.2570631, 50.4527712)","(80.2567255, 50.452719)"
улица Жана аул,150.20200000000003,"(80.2661401, 50.4483058)","(80.2676191, 50.44804)"
,93.966,"(80.2676191, 50.44804)","(80.268298, 50.4473139)"
,72.687,"(80.2676191, 50.44804)","(80.2671066, 50.4486064)"
улица Жана аул,150.202,"(80.2676191, 50.44804)","(80.2661401, 50.4483058)"
ул. Пожарная,144.742,"(80.2231666, 50.3870198)","(80.2215899, 50.3861929)"
ул. Пожарная,24.237,"(80.2231666, 50.3870198)","(80.223439, 50.3871515)"
,264.217,"(80.2231666, 50.3870198)","(80.2208317, 50.3888718)"
ул. Первомайская,71.414,"(80.2208317, 50.3888718)","(80.2200595, 50.3884594)"
ул. Первомайская,26.999,"(80.2208317, 50.3888718)","(80.2211445, 50.3890103)"
,264.217,"(80.2208317, 50.3888718)","(80.2231666, 50.3870198)"
Крестьянская улица,58.83,"(80.2314973, 50.3932709)","(80.2319103, 50.3937298)"
Крестьянская улица,15.407,"(80.2314973, 50.3932709)","(80.2313892, 50.3931507)"
,110.353,"(80.2314973, 50.3932709)","(80.232625, 50.3925869)"
,66.971,"(80.2286045, 50.3959954)","(80.2291123, 50.3965033)"
,36.131,"(80.2286045, 50.3959954)","(80.2282713, 50.3957878)"
,95.202,"(80.2286045, 50.3959954)","(80.2296223, 50.3954798)"
Первомайская улица,33.713,"(80.2296223, 50.3954798)","(80.2299031, 50.3957245)"
Первомайская улица,26.696,"(80.2296223, 50.3954798)","(80.2294, 50.395286)"
,95.202,"(80.2296223, 50.3954798)","(80.2286045, 50.3959954)"
,56.588,"(80.2115169, 50.4563565)","(80.2120434, 50.4560882)"
Сатпаева,96.842,"(80.2120434, 50.4560882)","(80.2125384, 50.4552763)"
Сатпаева,445.037,"(80.2120434, 50.4560882)","(80.2084719, 50.4593711)"
,56.588,"(80.2120434, 50.4560882)","(80.2115169, 50.4563565)"
,81.059,"(80.243063, 50.4043392)","(80.2422347, 50.4042822)"
улица Шмидта,90.634,"(80.2422347, 50.4042822)","(80.2431572, 50.4037177)"
улица Шмидта,137.022,"(80.2422347, 50.4042822)","(80.24084, 50.4051356)"
,81.059,"(80.2422347, 50.4042822)","(80.243063, 50.4043392)"
,39.395,"(80.2398799, 50.4073944)","(80.2403026, 50.4076245)"
,39.395,"(80.2403026, 50.4076245)","(80.2398799, 50.4073944)"
Казачий переулок,48.568,"(80.2403026, 50.4076245)","(80.2398918, 50.4079739)"
Казачий переулок,26.086,"(80.2403026, 50.4076245)","(80.2405035, 50.4074298)"
,104.366,"(80.2403026, 50.4076245)","(80.2411912, 50.4083518)"
Абая,4.074,"(80.2411912, 50.4083518)","(80.2412309, 50.4083253)"
,104.366,"(80.2411912, 50.4083518)","(80.2403026, 50.4076245)"
,44.454,"(80.2405787, 50.4059252)","(80.2401258, 50.4056486)"
улица Шмидта,56.694,"(80.2401258, 50.4056486)","(80.2406567, 50.4052672)"
улица Шмидта,26.746,"(80.2401258, 50.4056486)","(80.2398753, 50.4058285)"
,44.454,"(80.2401258, 50.4056486)","(80.2405787, 50.4059252)"
,29.631,"(80.2401589, 50.4060243)","(80.2398753, 50.4058285)"
улица Шмидта,26.746,"(80.2398753, 50.4058285)","(80.2401258, 50.4056486)"
улица Шмидта,55.826,"(80.2398753, 50.4058285)","(80.2392973, 50.4061696)"
,29.631,"(80.2398753, 50.4058285)","(80.2401589, 50.4060243)"
,97.275,"(80.2408073, 50.4063282)","(80.2417133, 50.4056721)"
улица Уранхаева,85.96600000000001,"(80.2417133, 50.4056721)","(80.24084, 50.4051356)"
улица Уранхаева,82.965,"(80.2417133, 50.4056721)","(80.2425587, 50.4061881)"
,97.275,"(80.2417133, 50.4056721)","(80.2408073, 50.4063282)"
,50.545,"(80.2458867, 50.4040712)","(80.2452886, 50.4038353)"
,26.806,"(80.2458867, 50.4040712)","(80.2461116, 50.4038835)"
,104.433,"(80.2458867, 50.4040712)","(80.2450595, 50.4047509)"
,50.545,"(80.2452886, 50.4038353)","(80.2458867, 50.4040712)"
Қайым Мұхамедханов көшесі,17.078,"(80.2461116, 50.4038835)","(80.2462796, 50.4039936)"
Қайым Мұхамедханов көшесі,53.898,"(80.2461116, 50.4038835)","(80.2455811, 50.4035362)"
,26.806,"(80.2461116, 50.4038835)","(80.2458867, 50.4040712)"
,56.24,"(80.2460986, 50.4048114)","(80.2455229, 50.4044633)"
,56.24,"(80.2455229, 50.4044633)","(80.2460986, 50.4048114)"
,74.859,"(80.2455229, 50.4044633)","(80.2462796, 50.4039936)"
,45.84,"(80.2455229, 50.4044633)","(80.2450595, 50.4047509)"
Қайым Мұхамедханов көшесі,25.438,"(80.2462796, 50.4039936)","(80.24653, 50.4041575)"
Қайым Мұхамедханов көшесі,17.078,"(80.2462796, 50.4039936)","(80.2461116, 50.4038835)"
,74.859,"(80.2462796, 50.4039936)","(80.2455229, 50.4044633)"
Мәңгілік Ел көшесі,80.52,"(80.2449375, 50.4048266)","(80.2441263, 50.4043196)"
Мәңгілік Ел көшесі,59.538,"(80.2449375, 50.4048266)","(80.2455373, 50.4052015)"
,12.067,"(80.2449375, 50.4048266)","(80.2450595, 50.4047509)"
,45.84,"(80.2450595, 50.4047509)","(80.2455229, 50.4044633)"
,12.067,"(80.2450595, 50.4047509)","(80.2449375, 50.4048266)"
,104.43299999999999,"(80.2450595, 50.4047509)","(80.2458867, 50.4040712)"
,86.53699999999999,"(80.2460074, 50.4060388)","(80.2465901, 50.4064538)"
,49.287,"(80.2487473, 50.4145188)","(80.2492291, 50.4141991)"
,71.379,"(80.2499154, 50.4137292)","(80.2492291, 50.4141991)"
Байсеитова,36.944,"(80.2492291, 50.4141991)","(80.2496055, 50.414429)"
Байсеитова,51.226,"(80.2492291, 50.4141991)","(80.2486972, 50.4138871)"
,71.379,"(80.2492291, 50.4141991)","(80.2499154, 50.4137292)"
,49.287,"(80.2492291, 50.4141991)","(80.2487473, 50.4145188)"
,37.636,"(80.2053237, 50.4619317)","(80.2051439, 50.4616506)"
,37.636,"(80.2051439, 50.4616506)","(80.2053237, 50.4619317)"
,25.415,"(80.2051439, 50.4616506)","(80.2049081, 50.4614854)"
,63.475,"(80.2051439, 50.4616506)","(80.2058811, 50.4613516)"
Сатпаева,59.026,"(80.2049081, 50.4614854)","(80.2055715, 50.4611638)"
Сатпаева,84.738,"(80.2049081, 50.4614854)","(80.2039496, 50.4619381)"
,25.415,"(80.2049081, 50.4614854)","(80.2051439, 50.4616506)"
1-й микрорайон,30.387,"(80.2058811, 50.4613516)","(80.2055715, 50.4611638)"
1-й микрорайон,134.907,"(80.2058811, 50.4613516)","(80.207088, 50.4621746)"
,63.475,"(80.2058811, 50.4613516)","(80.2051439, 50.4616506)"
Бауыржан Момышұлы көшесі,5.837,"(80.2621168, 50.4172182)","(80.2621738, 50.4172561)"
,131.893,"(80.2621168, 50.4172182)","(80.2607922, 50.4180516)"
Бауыржан Момышұлы көшесі,42.552,"(80.2621168, 50.4172182)","(80.2617062, 50.4169391)"
улица Уранхаева,52.551,"(80.2607922, 50.4180516)","(80.2613171, 50.4183855)"
улица Уранхаева,42.161,"(80.2607922, 50.4180516)","(80.260356, 50.4177937)"
,131.893,"(80.2607922, 50.4180516)","(80.2621168, 50.4172182)"
проспект Шакарима,58.419,"(80.2601621, 50.4184083)","(80.2607613, 50.4187692)"
,68.112,"(80.2601621, 50.4184083)","(80.2594742, 50.4188362)"
проспект Шакарима,92.389,"(80.2601621, 50.4184083)","(80.2598324, 50.4177846)"
проспект Шакарима,83.25,"(80.2611994, 50.4190305)","(80.2620653, 50.4195366)"
проспект Шакарима,42.517,"(80.2611994, 50.4190305)","(80.2607613, 50.4187692)"
,70.892,"(80.2611994, 50.4190305)","(80.2605112, 50.4194933)"
проспект Шакарима,25.038,"(80.2623218, 50.4196915)","(80.2620653, 50.4195366)"
,73.031,"(80.2623218, 50.4196915)","(80.2615989, 50.4201597)"
проспект Шакарима,106.964,"(80.2623218, 50.4196915)","(80.2633914, 50.4199657)"
проспект Шакарима,25.038,"(80.2620653, 50.4195366)","(80.2623218, 50.4196915)"
проспект Шакарима,83.25,"(80.2620653, 50.4195366)","(80.2611994, 50.4190305)"
,32.166,"(80.2620653, 50.4195366)","(80.2624044, 50.4193502)"
улица Уранхаева,25.349,"(80.262615, 50.419216)","(80.2628717, 50.4193748)"
улица Уранхаева,82.885,"(80.262615, 50.419216)","(80.2617908, 50.418687)"
,21.102,"(80.262615, 50.419216)","(80.2624044, 50.4193502)"
улица Уранхаева,47.438,"(80.2613171, 50.4183855)","(80.2617908, 50.418687)"
улица Уранхаева,52.551,"(80.2613171, 50.4183855)","(80.2607922, 50.4180516)"
,24.504,"(80.2613171, 50.4183855)","(80.2610828, 50.4185476)"
проспект Шакарима,25.397,"(80.2598324, 50.4177846)","(80.2600776, 50.417618)"
,122.665,"(80.2598324, 50.4177846)","(80.2610828, 50.4185476)"
проспект Шакарима,92.389,"(80.2598324, 50.4177846)","(80.2601621, 50.4184083)"
,24.504,"(80.2610828, 50.4185476)","(80.2613171, 50.4183855)"
,33.556,"(80.2610828, 50.4185476)","(80.2607613, 50.4187692)"
,122.665,"(80.2610828, 50.4185476)","(80.2598324, 50.4177846)"
,129.353,"(80.2610828, 50.4185476)","(80.2624044, 50.4193502)"
,21.102,"(80.2624044, 50.4193502)","(80.262615, 50.419216)"
,129.353,"(80.2624044, 50.4193502)","(80.2610828, 50.4185476)"
,97.847,"(80.2624044, 50.4193502)","(80.2633914, 50.4199657)"
,32.166000000000004,"(80.2624044, 50.4193502)","(80.2620653, 50.4195366)"
,74.661,"(80.2629609, 50.4168978)","(80.2621738, 50.4172561)"
Бауыржан Момышұлы көшесі,5.837,"(80.2621738, 50.4172561)","(80.2621168, 50.4172182)"
Бауыржан Момышұлы көшесі,48.581,"(80.2621738, 50.4172561)","(80.2626317, 50.4175813)"
,74.661,"(80.2621738, 50.4172561)","(80.2629609, 50.4168978)"
,327.795,"(80.1356636, 50.4049995)","(80.1372187, 50.4022232)"
,179.20100000000002,"(80.1356636, 50.4049995)","(80.1343227, 50.4062991)"
,145.484,"(80.1356636, 50.4049995)","(80.1336694, 50.4052508)"
Павлодар - Семей,141.994,"(80.2350115, 50.4539513)","(80.2344095, 50.4551694)"
Павлодар - Семей,155.684,"(80.2356757, 50.4526166)","(80.2350115, 50.4539513)"
,157.807,"(80.2356757, 50.4526166)","(80.2350115, 50.4539513)"
Павлодар - Семей,36.592,"(80.2355798, 50.4524349)","(80.2357483, 50.4521238)"
Павлодар - Семей,182.52499999999998,"(80.2347565, 50.4539904)","(80.2355798, 50.4524349)"
,186.00199999999998,"(80.2347565, 50.4539904)","(80.2355798, 50.4524349)"
,105.16,"(80.2699998, 50.4478259)","(80.2686587, 50.4474296)"
,18.095,"(80.268298, 50.4473139)","(80.2684288, 50.4471741)"
,93.966,"(80.268298, 50.4473139)","(80.2676191, 50.44804)"
,28.599,"(80.268298, 50.4473139)","(80.2686587, 50.4474296)"
,209.02700000000002,"(80.2686587, 50.4474296)","(80.2686556, 50.4489471)"
,32.863,"(80.2686587, 50.4474296)","(80.2684288, 50.4471741)"
,105.16,"(80.2686587, 50.4474296)","(80.2699998, 50.4478259)"
,28.599,"(80.2686587, 50.4474296)","(80.268298, 50.4473139)"
Байшешек,159.453,"(80.2692288, 50.4492893)","(80.2711907, 50.4499933)"
,202.90000000000003,"(80.2692288, 50.4492893)","(80.2711907, 50.4499933)"
Байшешек,168.374,"(80.2692288, 50.4492893)","(80.2671066, 50.4486064)"
Байшешек,216.427,"(80.2712524, 50.4502904)","(80.2711907, 50.4499933)"
Байшешек,216.42700000000002,"(80.2711907, 50.4499933)","(80.2712524, 50.4502904)"
Байшешек,159.453,"(80.2711907, 50.4499933)","(80.2692288, 50.4492893)"
,202.90000000000003,"(80.2711907, 50.4499933)","(80.2692288, 50.4492893)"
,84.048,"(80.271585, 50.4539136)","(80.2721442, 50.453403)"
,65.956,"(80.2728671, 50.453759)","(80.2721442, 50.453403)"
,84.048,"(80.2721442, 50.453403)","(80.271585, 50.4539136)"
,65.956,"(80.2721442, 50.453403)","(80.2728671, 50.453759)"
,41.593,"(80.2721442, 50.453403)","(80.2716869, 50.4531682)"
Шалкара,107.99300000000001,"(80.2704813, 50.4537625)","(80.2716869, 50.4531682)"
Шалкара,179.34,"(80.2716869, 50.4531682)","(80.2717479, 50.4516622)"
Шалкара,107.993,"(80.2716869, 50.4531682)","(80.2704813, 50.4537625)"
,41.593,"(80.2716869, 50.4531682)","(80.2721442, 50.453403)"
улица Силина,56.464,"(80.2387896, 50.4382272)","(80.2382046, 50.4378822)"
улица Силина,51.963,"(80.2387896, 50.4382272)","(80.2393212, 50.4385493)"
,49.656,"(80.2387896, 50.4382272)","(80.238316, 50.4385565)"
,49.656,"(80.238316, 50.4385565)","(80.2387896, 50.4382272)"
,28.605,"(80.238316, 50.4385565)","(80.238022, 50.4383801)"
,96.472,"(80.238316, 50.4385565)","(80.2393074, 50.4391515)"
,28.605,"(80.238022, 50.4383801)","(80.238316, 50.4385565)"
,96.472,"(80.2393074, 50.4391515)","(80.238316, 50.4385565)"
,35.646,"(80.2393074, 50.4391515)","(80.2389877, 50.4393991)"
,50.517,"(80.2393074, 50.4391515)","(80.2397814, 50.438812)"
,35.646,"(80.2389877, 50.4393991)","(80.2393074, 50.4391515)"
улица Силина,43.766,"(80.2397814, 50.438812)","(80.2393212, 50.4385493)"
улица Силина,25.318,"(80.2397814, 50.438812)","(80.2400437, 50.4389667)"
,50.517,"(80.2397814, 50.438812)","(80.2393074, 50.4391515)"
,72.323,"(80.2800522, 50.4533565)","(80.2809065, 50.4529999)"
,40.494,"(80.2800522, 50.4533565)","(80.2797559, 50.453045)"
,15.839,"(80.2800522, 50.4533565)","(80.2801037, 50.4534884)"
,72.323,"(80.2809065, 50.4529999)","(80.2800522, 50.4533565)"
,99.852,"(80.2809065, 50.4529999)","(80.2796624, 50.4529467)"
,105.96899999999998,"(80.2809065, 50.4529999)","(80.2801037, 50.4534884)"
,12.779,"(80.2796624, 50.4529467)","(80.2797559, 50.453045)"
,37.926,"(80.2796624, 50.4529467)","(80.2793848, 50.452655)"
,99.852,"(80.2796624, 50.4529467)","(80.2809065, 50.4529999)"
,105.969,"(80.2801037, 50.4534884)","(80.2809065, 50.4529999)"
,270.71999999999997,"(80.2801037, 50.4534884)","(80.2793848, 50.452655)"
,15.839,"(80.2801037, 50.4534884)","(80.2800522, 50.4533565)"
,53.391,"(80.2791287, 50.4533116)","(80.2797559, 50.453045)"
,53.391,"(80.2797559, 50.453045)","(80.2791287, 50.4533116)"
,40.494,"(80.2797559, 50.453045)","(80.2800522, 50.4533565)"
,12.779,"(80.2797559, 50.453045)","(80.2796624, 50.4529467)"
,50.464999999999996,"(80.2379392, 50.4366735)","(80.2385173, 50.4364236)"
,5.979,"(80.2385173, 50.4364236)","(80.2385807, 50.4363881)"
,50.465,"(80.2385173, 50.4364236)","(80.2379392, 50.4366735)"
,93.639,"(80.2385173, 50.4364236)","(80.2379543, 50.4371027)"
342 квартал,77.035,"(80.239387, 50.4356651)","(80.2386148, 50.4351772)"
342 квартал,14.861,"(80.239387, 50.4356651)","(80.239536, 50.4357592)"
,39.411,"(80.239387, 50.4356651)","(80.2392778, 50.4359409)"
,27.251,"(80.2392778, 50.4359409)","(80.239536, 50.4357592)"
,39.411,"(80.2392778, 50.4359409)","(80.239387, 50.4356651)"
,70.089,"(80.2392778, 50.4359409)","(80.2385807, 50.4363881)"
,40.150000000000006,"(80.2392778, 50.4359409)","(80.2397129, 50.4361606)"
,27.610999999999997,"(80.2397129, 50.4361606)","(80.2395045, 50.4363605)"
,40.15,"(80.2397129, 50.4361606)","(80.2392778, 50.4359409)"
,17.934,"(80.2397129, 50.4361606)","(80.239965, 50.436169)"
улица Кабылбаева,60.319,"(80.2410451, 50.4360425)","(80.240452, 50.4364318)"
улица Кабылбаева,136.687,"(80.2410451, 50.4360425)","(80.2423889, 50.4351602)"
,121.59700000000001,"(80.2410451, 50.4360425)","(80.239965, 50.436169)"
,21.844,"(80.239965, 50.436169)","(80.2402003, 50.436296)"
,17.934,"(80.239965, 50.436169)","(80.2397129, 50.4361606)"
,121.59700000000001,"(80.239965, 50.436169)","(80.2410451, 50.4360425)"
улица Кабылбаева,6.239,"(80.240452, 50.4364318)","(80.2403907, 50.4364721)"
улица Кабылбаева,60.319,"(80.240452, 50.4364318)","(80.2410451, 50.4360425)"
,23.363,"(80.240452, 50.4364318)","(80.2402003, 50.436296)"
,123.789,"(80.2739775, 50.4484151)","(80.2748989, 50.447469)"
,123.789,"(80.2748989, 50.447469)","(80.2739775, 50.4484151)"
,68.572,"(80.2748989, 50.447469)","(80.2757172, 50.4477988)"
,12.692,"(80.2748989, 50.447469)","(80.2747474, 50.447408)"
,41.844,"(80.2747474, 50.447408)","(80.2750163, 50.4470729)"
,12.692,"(80.2747474, 50.447408)","(80.2748989, 50.447469)"
,79.45,"(80.2747474, 50.447408)","(80.2738634, 50.446975)"
Крайняя улица,44.747,"(80.2757172, 50.4477988)","(80.2760555, 50.4474589)"
,68.572,"(80.2757172, 50.4477988)","(80.2748989, 50.447469)"
Крайняя улица,255.302,"(80.2757172, 50.4477988)","(80.2737579, 50.4497261)"
,37.926,"(80.2793848, 50.452655)","(80.2796624, 50.4529467)"
,19.223,"(80.2793848, 50.452655)","(80.2792939, 50.4524921)"
,270.71999999999997,"(80.2793848, 50.452655)","(80.2801037, 50.4534884)"
Орманды,11.028,"(80.2792939, 50.4524921)","(80.2791645, 50.4525473)"
,19.223,"(80.2792939, 50.4524921)","(80.2793848, 50.452655)"
Орманды,142.445,"(80.2792939, 50.4524921)","(80.2808547, 50.4517233)"
улица Силина,83.886,"(80.2372156, 50.4372758)","(80.2363623, 50.4367526)"
улица Силина,47.076,"(80.2372156, 50.4372758)","(80.2376945, 50.4375694)"
,60.818,"(80.2372156, 50.4372758)","(80.2379408, 50.4371218)"
,2.329,"(80.2379543, 50.4371027)","(80.2379408, 50.4371218)"
,93.63899999999998,"(80.2379543, 50.4371027)","(80.2385173, 50.4364236)"
,161.862,"(80.2379543, 50.4371027)","(80.2367741, 50.4364656)"
,2.329,"(80.2379408, 50.4371218)","(80.2379543, 50.4371027)"
,60.818,"(80.2379408, 50.4371218)","(80.2372156, 50.4372758)"
,58.068999999999996,"(80.2379408, 50.4371218)","(80.2376945, 50.4375694)"
